Datetime,node_O1_TSS

2018-09-19 01:10:00,0

2018-09-19 01:20:00,0

2018-09-19 01:30:00,0

2018-09-19 01:40:00,0

2018-09-19 01:50:00,0

2018-09-19 02:00:00,0

2018-09-19 02:10:00,0

2018-09-19 02:20:00,0

2018-09-19 02:30:00,0

2018-09-19 02:40:00,0

2018-09-19 02:50:00,0

2018-09-19 03:00:00,0

2018-09-19 03:10:00,0

2018-09-19 03:20:00,0

2018-09-19 03:30:00,0

2018-09-19 03:40:00,0

2018-09-19 03:50:00,0

2018-09-19 04:00:00,0

2018-09-19 04:10:00,0

2018-09-19 04:20:00,0

2018-09-19 04:30:00,0

2018-09-19 04:40:00,0

2018-09-19 04:50:00,0

2018-09-19 05:00:00,0

2018-09-19 05:10:00,0

2018-09-19 05:20:00,0

2018-09-19 05:30:00,0

2018-09-19 05:40:00,0

2018-09-19 05:50:00,0

2018-09-19 06:00:00,0

2018-09-19 06:10:00,0

2018-09-19 06:20:00,0

2018-09-19 06:30:00,0

2018-09-19 06:40:00,0

2018-09-19 06:50:00,0

2018-09-19 07:00:00,0

2018-09-19 07:10:00,0

2018-09-19 07:20:00,0

2018-09-19 07:30:00,0

2018-09-19 07:40:00,0

2018-09-19 07:50:00,0

2018-09-19 08:00:00,0

2018-09-19 08:10:00,0

2018-09-19 08:20:00,0

2018-09-19 08:30:00,0

2018-09-19 08:40:00,0

2018-09-19 08:50:00,0

2018-09-19 09:00:00,0

2018-09-19 09:10:00,0

2018-09-19 09:20:00,0

2018-09-19 09:30:00,0

2018-09-19 09:40:00,0

2018-09-19 09:50:00,0

2018-09-19 10:00:00,0

2018-09-19 10:10:00,0

2018-09-19 10:20:00,0

2018-09-19 10:30:00,0

2018-09-19 10:40:00,0

2018-09-19 10:50:00,0

2018-09-19 11:00:00,0

2018-09-19 11:10:00,0

2018-09-19 11:20:00,0

2018-09-19 11:30:00,0

2018-09-19 11:40:00,0

2018-09-19 11:50:00,0

2018-09-19 12:00:00,0

2018-09-19 12:10:00,0

2018-09-19 12:20:00,0

2018-09-19 12:30:00,0

2018-09-19 12:40:00,0

2018-09-19 12:50:00,0

2018-09-19 13:00:00,0

2018-09-19 13:10:00,0

2018-09-19 13:20:00,0

2018-09-19 13:30:00,0

2018-09-19 13:40:00,0

2018-09-19 13:50:00,0

2018-09-19 14:00:00,0

2018-09-19 14:10:00,0

2018-09-19 14:20:00,0

2018-09-19 14:30:00,0

2018-09-19 14:40:00,0

2018-09-19 14:50:00,0

2018-09-19 15:00:00,0

2018-09-19 15:10:00,0

2018-09-19 15:20:00,0

2018-09-19 15:30:00,0

2018-09-19 15:40:00,0

2018-09-19 15:50:00,0

2018-09-19 16:00:00,0

2018-09-19 16:10:00,0

2018-09-19 16:20:00,0

2018-09-19 16:30:00,0

2018-09-19 16:40:00,0

2018-09-19 16:50:00,0

2018-09-19 17:00:00,0

2018-09-19 17:10:00,0

2018-09-19 17:20:00,0

2018-09-19 17:30:00,0

2018-09-19 17:40:00,0

2018-09-19 17:50:00,0

2018-09-19 18:00:00,0

2018-09-19 18:10:00,0

2018-09-19 18:20:00,0

2018-09-19 18:30:00,0

2018-09-19 18:40:00,0

2018-09-19 18:50:00,0

2018-09-19 19:00:00,0

2018-09-19 19:10:00,0

2018-09-19 19:20:00,0

2018-09-19 19:30:00,0

2018-09-19 19:40:00,0

2018-09-19 19:50:00,0

2018-09-19 20:00:00,0

2018-09-19 20:10:00,0

2018-09-19 20:20:00,0

2018-09-19 20:30:00,0

2018-09-19 20:40:00,0

2018-09-19 20:50:00,0

2018-09-19 21:00:00,0

2018-09-19 21:10:00,0

2018-09-19 21:20:00,0

2018-09-19 21:30:00,0

2018-09-19 21:40:00,0

2018-09-19 21:50:00,0

2018-09-19 22:00:00,0

2018-09-19 22:10:00,0

2018-09-19 22:20:00,0

2018-09-19 22:30:00,0

2018-09-19 22:40:00,0

2018-09-19 22:50:00,0

2018-09-19 23:00:00,0

2018-09-19 23:10:00,0

2018-09-19 23:20:00,0

2018-09-19 23:30:00,0

2018-09-19 23:40:00,0

2018-09-19 23:50:00,0

2018-09-20 00:00:00,0

2018-09-20 00:10:00,0

2018-09-20 00:20:00,0

2018-09-20 00:30:00,0

2018-09-20 00:40:00,0

2018-09-20 00:50:00,0

2018-09-20 01:00:00,0

2018-09-20 01:10:00,0

2018-09-20 01:20:00,0

2018-09-20 01:30:00,0

2018-09-20 01:40:00,0

2018-09-20 01:50:00,0

2018-09-20 02:00:00,0

2018-09-20 02:10:00,0

2018-09-20 02:20:00,0

2018-09-20 02:30:00,0

2018-09-20 02:40:00,0

2018-09-20 02:50:00,0

2018-09-20 03:00:00,0

2018-09-20 03:10:00,0

2018-09-20 03:20:00,0

2018-09-20 03:30:00,0

2018-09-20 03:40:00,0

2018-09-20 03:50:00,0

2018-09-20 04:00:00,0

2018-09-20 04:10:00,0

2018-09-20 04:20:00,0

2018-09-20 04:30:00,0

2018-09-20 04:40:00,0

2018-09-20 04:50:00,0

2018-09-20 05:00:00,0

2018-09-20 05:10:00,0

2018-09-20 05:20:00,0

2018-09-20 05:30:00,0

2018-09-20 05:40:00,0

2018-09-20 05:50:00,0

2018-09-20 06:00:00,0

2018-09-20 06:10:00,0

2018-09-20 06:20:00,0

2018-09-20 06:30:00,0

2018-09-20 06:40:00,0

2018-09-20 06:50:00,0

2018-09-20 07:00:00,0

2018-09-20 07:10:00,0

2018-09-20 07:20:00,0

2018-09-20 07:30:00,0

2018-09-20 07:40:00,0

2018-09-20 07:50:00,0

2018-09-20 08:00:00,0

2018-09-20 08:10:00,0

2018-09-20 08:20:00,0

2018-09-20 08:30:00,0

2018-09-20 08:40:00,0

2018-09-20 08:50:00,0

2018-09-20 09:00:00,0

2018-09-20 09:10:00,0

2018-09-20 09:20:00,0

2018-09-20 09:30:00,0

2018-09-20 09:40:00,0

2018-09-20 09:50:00,0

2018-09-20 10:00:00,0

2018-09-20 10:10:00,0

2018-09-20 10:20:00,0

2018-09-20 10:30:00,0

2018-09-20 10:40:00,0

2018-09-20 10:50:00,0

2018-09-20 11:00:00,0

2018-09-20 11:10:00,0

2018-09-20 11:20:00,0

2018-09-20 11:30:00,0

2018-09-20 11:40:00,0

2018-09-20 11:50:00,0

2018-09-20 12:00:00,0

2018-09-20 12:10:00,0

2018-09-20 12:20:00,0

2018-09-20 12:30:00,0

2018-09-20 12:40:00,0

2018-09-20 12:50:00,0

2018-09-20 13:00:00,0

2018-09-20 13:10:00,0

2018-09-20 13:20:00,0

2018-09-20 13:30:00,0

2018-09-20 13:40:00,0

2018-09-20 13:50:00,0

2018-09-20 14:00:00,0

2018-09-20 14:10:00,0

2018-09-20 14:20:00,0

2018-09-20 14:30:00,0

2018-09-20 14:40:00,0

2018-09-20 14:50:00,0

2018-09-20 15:00:00,0

2018-09-20 15:10:00,0

2018-09-20 15:20:00,0

2018-09-20 15:30:00,0

2018-09-20 15:40:00,0

2018-09-20 15:50:00,0

2018-09-20 16:00:00,0

2018-09-20 16:10:00,0

2018-09-20 16:20:00,0

2018-09-20 16:30:00,0

2018-09-20 16:40:00,0

2018-09-20 16:50:00,0

2018-09-20 17:00:00,0

2018-09-20 17:10:00,0

2018-09-20 17:20:00,0

2018-09-20 17:30:00,0

2018-09-20 17:40:00,0

2018-09-20 17:50:00,0

2018-09-20 18:00:00,0

2018-09-20 18:10:00,0

2018-09-20 18:20:00,0

2018-09-20 18:30:00,0

2018-09-20 18:40:00,0

2018-09-20 18:50:00,0

2018-09-20 19:00:00,0

2018-09-20 19:10:00,0

2018-09-20 19:20:00,0

2018-09-20 19:30:00,0

2018-09-20 19:40:00,0

2018-09-20 19:50:00,0

2018-09-20 20:00:00,0

2018-09-20 20:10:00,0

2018-09-20 20:20:00,0

2018-09-20 20:30:00,0

2018-09-20 20:40:00,0

2018-09-20 20:50:00,0

2018-09-20 21:00:00,0

2018-09-20 21:10:00,0

2018-09-20 21:20:00,0

2018-09-20 21:30:00,0

2018-09-20 21:40:00,0

2018-09-20 21:50:00,0

2018-09-20 22:00:00,0

2018-09-20 22:10:00,0

2018-09-20 22:20:00,0

2018-09-20 22:30:00,0

2018-09-20 22:40:00,0

2018-09-20 22:50:00,0

2018-09-20 23:00:00,0

2018-09-20 23:10:00,0

2018-09-20 23:20:00,0

2018-09-20 23:30:00,0

2018-09-20 23:40:00,0

2018-09-20 23:50:00,0

2018-09-21 00:00:00,0

2018-09-21 00:10:00,0

2018-09-21 00:20:00,0

2018-09-21 00:30:00,0

2018-09-21 00:40:00,0

2018-09-21 00:50:00,0

2018-09-21 01:00:00,0

2018-09-21 01:10:00,0

2018-09-21 01:20:00,0

2018-09-21 01:30:00,0

2018-09-21 01:40:00,0

2018-09-21 01:50:00,0

2018-09-21 02:00:00,0

2018-09-21 02:10:00,0

2018-09-21 02:20:00,0

2018-09-21 02:30:00,0

2018-09-21 02:40:00,0

2018-09-21 02:50:00,0

2018-09-21 03:00:00,0

2018-09-21 03:10:00,0

2018-09-21 03:20:00,0

2018-09-21 03:30:00,0

2018-09-21 03:40:00,0

2018-09-21 03:50:00,0

2018-09-21 04:00:00,0

2018-09-21 04:10:00,0

2018-09-21 04:20:00,0

2018-09-21 04:30:00,0

2018-09-21 04:40:00,0

2018-09-21 04:50:00,0

2018-09-21 05:00:00,0

2018-09-21 05:10:00,0

2018-09-21 05:20:00,0

2018-09-21 05:30:00,0

2018-09-21 05:40:00,0

2018-09-21 05:50:00,0

2018-09-21 06:00:00,0

2018-09-21 06:10:00,0

2018-09-21 06:20:00,0

2018-09-21 06:30:00,0

2018-09-21 06:40:00,0

2018-09-21 06:50:00,0

2018-09-21 07:00:00,0

2018-09-21 07:10:00,0

2018-09-21 07:20:00,0

2018-09-21 07:30:00,0

2018-09-21 07:40:00,0

2018-09-21 07:50:00,0

2018-09-21 08:00:00,0

2018-09-21 08:10:00,0

2018-09-21 08:20:00,0

2018-09-21 08:30:00,0

2018-09-21 08:40:00,0

2018-09-21 08:50:00,0

2018-09-21 09:00:00,0

2018-09-21 09:10:00,0

2018-09-21 09:20:00,0

2018-09-21 09:30:00,0

2018-09-21 09:40:00,0

2018-09-21 09:50:00,0

2018-09-21 10:00:00,0

2018-09-21 10:10:00,0

2018-09-21 10:20:00,0

2018-09-21 10:30:00,0

2018-09-21 10:40:00,0

2018-09-21 10:50:00,0

2018-09-21 11:00:00,0

2018-09-21 11:10:00,0

2018-09-21 11:20:00,0

2018-09-21 11:30:00,0

2018-09-21 11:40:00,0

2018-09-21 11:50:00,0

2018-09-21 12:00:00,0

2018-09-21 12:10:00,0

2018-09-21 12:20:00,0

2018-09-21 12:30:00,0

2018-09-21 12:40:00,0

2018-09-21 12:50:00,0

2018-09-21 13:00:00,0

2018-09-21 13:10:00,0

2018-09-21 13:20:00,0

2018-09-21 13:30:00,0

2018-09-21 13:40:00,0

2018-09-21 13:50:00,0

2018-09-21 14:00:00,0

2018-09-21 14:10:00,0

2018-09-21 14:20:00,0

2018-09-21 14:30:00,0

2018-09-21 14:40:00,0

2018-09-21 14:50:00,0

2018-09-21 15:00:00,0

2018-09-21 15:10:00,0

2018-09-21 15:20:00,0

2018-09-21 15:30:00,0

2018-09-21 15:40:00,0

2018-09-21 15:50:00,0

2018-09-21 16:00:00,0

2018-09-21 16:10:00,0

2018-09-21 16:20:00,0

2018-09-21 16:30:00,0

2018-09-21 16:40:00,0

2018-09-21 16:50:00,0

2018-09-21 17:00:00,0

2018-09-21 17:10:00,0

2018-09-21 17:20:00,0

2018-09-21 17:30:00,0

2018-09-21 17:40:00,0

2018-09-21 17:50:00,0

2018-09-21 18:00:00,0

2018-09-21 18:10:00,0

2018-09-21 18:20:00,0

2018-09-21 18:30:00,0

2018-09-21 18:40:00,0

2018-09-21 18:50:00,0

2018-09-21 19:00:00,0

2018-09-21 19:10:00,0

2018-09-21 19:20:00,0

2018-09-21 19:30:00,0

2018-09-21 19:40:00,0

2018-09-21 19:50:00,0

2018-09-21 20:00:00,0

2018-09-21 20:10:00,0

2018-09-21 20:20:00,0

2018-09-21 20:30:00,0

2018-09-21 20:40:00,0

2018-09-21 20:50:00,0

2018-09-21 21:00:00,0

2018-09-21 21:10:00,0

2018-09-21 21:20:00,0

2018-09-21 21:30:00,0

2018-09-21 21:40:00,0

2018-09-21 21:50:00,0

2018-09-21 22:00:00,0

2018-09-21 22:10:00,0

2018-09-21 22:20:00,0

2018-09-21 22:30:00,0

2018-09-21 22:40:00,0

2018-09-21 22:50:00,0

2018-09-21 23:00:00,0

2018-09-21 23:10:00,0

2018-09-21 23:20:00,0

2018-09-21 23:30:00,0

2018-09-21 23:40:00,0

2018-09-21 23:50:00,0

2018-09-22 00:00:00,0

2018-09-22 00:10:00,0

2018-09-22 00:20:00,0

2018-09-22 00:30:00,0

2018-09-22 00:40:00,0

2018-09-22 00:50:00,0

2018-09-22 01:00:00,0

2018-09-22 01:10:00,0

2018-09-22 01:20:00,0

2018-09-22 01:30:00,0

2018-09-22 01:40:00,0

2018-09-22 01:50:00,0

2018-09-22 02:00:00,0

2018-09-22 02:10:00,0

2018-09-22 02:20:00,0

2018-09-22 02:30:00,0

2018-09-22 02:40:00,0

2018-09-22 02:50:00,0

2018-09-22 03:00:00,0

2018-09-22 03:10:00,0

2018-09-22 03:20:00,0

2018-09-22 03:30:00,0

2018-09-22 03:40:00,0

2018-09-22 03:50:00,0

2018-09-22 04:00:00,0

2018-09-22 04:10:00,0

2018-09-22 04:20:00,0

2018-09-22 04:30:00,0

2018-09-22 04:40:00,0

2018-09-22 04:50:00,0

2018-09-22 05:00:00,0

2018-09-22 05:10:00,0

2018-09-22 05:20:00,0

2018-09-22 05:30:00,0

2018-09-22 05:40:00,0

2018-09-22 05:50:00,0

2018-09-22 06:00:00,0

2018-09-22 06:10:00,0

2018-09-22 06:20:00,0

2018-09-22 06:30:00,0

2018-09-22 06:40:00,0

2018-09-22 06:50:00,0

2018-09-22 07:00:00,0

2018-09-22 07:10:00,0

2018-09-22 07:20:00,0

2018-09-22 07:30:00,0

2018-09-22 07:40:00,0

2018-09-22 07:50:00,0

2018-09-22 08:00:00,0

2018-09-22 08:10:00,0

2018-09-22 08:20:00,0

2018-09-22 08:30:00,0

2018-09-22 08:40:00,0

2018-09-22 08:50:00,0

2018-09-22 09:00:00,0

2018-09-22 09:10:00,0

2018-09-22 09:20:00,0

2018-09-22 09:30:00,0

2018-09-22 09:40:00,0

2018-09-22 09:50:00,0

2018-09-22 10:00:00,0

2018-09-22 10:10:00,0

2018-09-22 10:20:00,0

2018-09-22 10:30:00,0

2018-09-22 10:40:00,0

2018-09-22 10:50:00,0

2018-09-22 11:00:00,0

2018-09-22 11:10:00,0

2018-09-22 11:20:00,0

2018-09-22 11:30:00,0

2018-09-22 11:40:00,0

2018-09-22 11:50:00,0

2018-09-22 12:00:00,0

2018-09-22 12:10:00,0

2018-09-22 12:20:00,0

2018-09-22 12:30:00,0

2018-09-22 12:40:00,0

2018-09-22 12:50:00,0

2018-09-22 13:00:00,0

2018-09-22 13:10:00,0

2018-09-22 13:20:00,0

2018-09-22 13:30:00,0

2018-09-22 13:40:00,0

2018-09-22 13:50:00,0

2018-09-22 14:00:00,0

2018-09-22 14:10:00,0

2018-09-22 14:20:00,0

2018-09-22 14:30:00,0

2018-09-22 14:40:00,0

2018-09-22 14:50:00,0

2018-09-22 15:00:00,0

2018-09-22 15:10:00,0

2018-09-22 15:20:00,0

2018-09-22 15:30:00,0

2018-09-22 15:40:00,0

2018-09-22 15:50:00,0

2018-09-22 16:00:00,0

2018-09-22 16:10:00,0

2018-09-22 16:20:00,0

2018-09-22 16:30:00,0

2018-09-22 16:40:00,0

2018-09-22 16:50:00,0

2018-09-22 17:00:00,0

2018-09-22 17:10:00,0

2018-09-22 17:20:00,0

2018-09-22 17:30:00,0

2018-09-22 17:40:00,0

2018-09-22 17:50:00,0

2018-09-22 18:00:00,0

2018-09-22 18:10:00,0

2018-09-22 18:20:00,0

2018-09-22 18:30:00,0

2018-09-22 18:40:00,0

2018-09-22 18:50:00,0

2018-09-22 19:00:00,0

2018-09-22 19:10:00,0

2018-09-22 19:20:00,0

2018-09-22 19:30:00,0

2018-09-22 19:40:00,0

2018-09-22 19:50:00,0

2018-09-22 20:00:00,0

2018-09-22 20:10:00,0

2018-09-22 20:20:00,0

2018-09-22 20:30:00,0

2018-09-22 20:40:00,0

2018-09-22 20:50:00,0

2018-09-22 21:00:00,0

2018-09-22 21:10:00,0

2018-09-22 21:20:00,0

2018-09-22 21:30:00,0

2018-09-22 21:40:00,0

2018-09-22 21:50:00,0

2018-09-22 22:00:00,0

2018-09-22 22:10:00,0

2018-09-22 22:20:00,0

2018-09-22 22:30:00,0

2018-09-22 22:40:00,0

2018-09-22 22:50:00,0

2018-09-22 23:00:00,0

2018-09-22 23:10:00,0

2018-09-22 23:20:00,0

2018-09-22 23:30:00,0

2018-09-22 23:40:00,0

2018-09-22 23:50:00,0

2018-09-23 00:00:00,0

2018-09-23 00:10:00,0

2018-09-23 00:20:00,0

2018-09-23 00:30:00,0

2018-09-23 00:40:00,0

2018-09-23 00:50:00,0

2018-09-23 01:00:00,0

2018-09-23 01:10:00,0

2018-09-23 01:20:00,0

2018-09-23 01:30:00,0

2018-09-23 01:40:00,0

2018-09-23 01:50:00,0

2018-09-23 02:00:00,0

2018-09-23 02:10:00,0

2018-09-23 02:20:00,0

2018-09-23 02:30:00,0

2018-09-23 02:40:00,0

2018-09-23 02:50:00,0

2018-09-23 03:00:00,0

2018-09-23 03:10:00,0

2018-09-23 03:20:00,0

2018-09-23 03:30:00,0

2018-09-23 03:40:00,0

2018-09-23 03:50:00,0

2018-09-23 04:00:00,0

2018-09-23 04:10:00,0

2018-09-23 04:20:00,0

2018-09-23 04:30:00,0

2018-09-23 04:40:00,0

2018-09-23 04:50:00,0

2018-09-23 05:00:00,0

2018-09-23 05:10:00,0

2018-09-23 05:20:00,0

2018-09-23 05:30:00,0

2018-09-23 05:40:00,0

2018-09-23 05:50:00,0

2018-09-23 06:00:00,0

2018-09-23 06:10:00,0

2018-09-23 06:20:00,0

2018-09-23 06:30:00,0

2018-09-23 06:40:00,0

2018-09-23 06:50:00,0

2018-09-23 07:00:00,0

2018-09-23 07:10:00,0

2018-09-23 07:20:00,0

2018-09-23 07:30:00,0

2018-09-23 07:40:00,0

2018-09-23 07:50:00,0

2018-09-23 08:00:00,0

2018-09-23 08:10:00,0

2018-09-23 08:20:00,0

2018-09-23 08:30:00,0

2018-09-23 08:40:00,0

2018-09-23 08:50:00,0

2018-09-23 09:00:00,0

2018-09-23 09:10:00,0

2018-09-23 09:20:00,0

2018-09-23 09:30:00,0

2018-09-23 09:40:00,0

2018-09-23 09:50:00,0

2018-09-23 10:00:00,0

2018-09-23 10:10:00,0

2018-09-23 10:20:00,0

2018-09-23 10:30:00,0

2018-09-23 10:40:00,0

2018-09-23 10:50:00,0

2018-09-23 11:00:00,0

2018-09-23 11:10:00,0

2018-09-23 11:20:00,0

2018-09-23 11:30:00,0

2018-09-23 11:40:00,0

2018-09-23 11:50:00,0

2018-09-23 12:00:00,0

2018-09-23 12:10:00,0

2018-09-23 12:20:00,0

2018-09-23 12:30:00,0

2018-09-23 12:40:00,0

2018-09-23 12:50:00,0

2018-09-23 13:00:00,0

2018-09-23 13:10:00,0

2018-09-23 13:20:00,0

2018-09-23 13:30:00,0

2018-09-23 13:40:00,0

2018-09-23 13:50:00,0

2018-09-23 14:00:00,0

2018-09-23 14:10:00,0

2018-09-23 14:20:00,0

2018-09-23 14:30:00,0

2018-09-23 14:40:00,0

2018-09-23 14:50:00,0

2018-09-23 15:00:00,0

2018-09-23 15:10:00,0

2018-09-23 15:20:00,0

2018-09-23 15:30:00,0

2018-09-23 15:40:00,0

2018-09-23 15:50:00,0

2018-09-23 16:00:00,0

2018-09-23 16:10:00,0

2018-09-23 16:20:00,0

2018-09-23 16:30:00,0

2018-09-23 16:40:00,0

2018-09-23 16:50:00,0

2018-09-23 17:00:00,0

2018-09-23 17:10:00,0

2018-09-23 17:20:00,0

2018-09-23 17:30:00,0

2018-09-23 17:40:00,0

2018-09-23 17:50:00,0

2018-09-23 18:00:00,0

2018-09-23 18:10:00,0

2018-09-23 18:20:00,0

2018-09-23 18:30:00,0

2018-09-23 18:40:00,0

2018-09-23 18:50:00,0

2018-09-23 19:00:00,0

2018-09-23 19:10:00,0

2018-09-23 19:20:00,0

2018-09-23 19:30:00,0

2018-09-23 19:40:00,0

2018-09-23 19:50:00,0

2018-09-23 20:00:00,0

2018-09-23 20:10:00,0

2018-09-23 20:20:00,0

2018-09-23 20:30:00,0

2018-09-23 20:40:00,0

2018-09-23 20:50:00,0

2018-09-23 21:00:00,0

2018-09-23 21:10:00,0

2018-09-23 21:20:00,0

2018-09-23 21:30:00,0

2018-09-23 21:40:00,3.31579

2018-09-23 21:50:00,3.87918

2018-09-23 22:00:00,3.99389

2018-09-23 22:10:00,4.02184

2018-09-23 22:20:00,4.02862

2018-09-23 22:30:00,4.02979

2018-09-23 22:40:00,4.02997

2018-09-23 22:50:00,4.03

2018-09-23 23:00:00,4.03

2018-09-23 23:10:00,4.03

2018-09-23 23:20:00,4.03

2018-09-23 23:30:00,4.03

2018-09-23 23:40:00,4.03

2018-09-23 23:50:00,4.03

2018-09-24 00:00:00,4.03

2018-09-24 00:10:00,4.03

2018-09-24 00:20:00,4.03

2018-09-24 00:30:00,4.03

2018-09-24 00:40:00,4.03

2018-09-24 00:50:00,4.03

2018-09-24 01:00:00,4.03

2018-09-24 01:10:00,4.03

2018-09-24 01:20:00,4.03

2018-09-24 01:30:00,4.03

2018-09-24 01:40:00,4.03

2018-09-24 01:50:00,3.94757

2018-09-24 02:00:00,3.78257

2018-09-24 02:10:00,3.89774

2018-09-24 02:20:00,3.99566

2018-09-24 02:30:00,4.02472

2018-09-24 02:40:00,4.02914

2018-09-24 02:50:00,4.02977

2018-09-24 03:00:00,4.02991

2018-09-24 03:10:00,4.02995

2018-09-24 03:20:00,3.7053

2018-09-24 03:30:00,3.31993

2018-09-24 03:40:00,3.14119

2018-09-24 03:50:00,3.06517

2018-09-24 04:00:00,3.03496

2018-09-24 04:10:00,3.03228

2018-09-24 04:20:00,0.453124

2018-09-24 04:30:00,2.48661

2018-09-24 04:40:00,3.43513

2018-09-24 04:50:00,3.24766

2018-09-24 05:00:00,2.9114

2018-09-24 05:10:00,2.73955

2018-09-24 05:20:00,2.66908

2018-09-24 05:30:00,2.64483

2018-09-24 05:40:00,2.64142

2018-09-24 05:50:00,0

2018-09-24 06:00:00,0

2018-09-24 06:10:00,0

2018-09-24 06:20:00,0

2018-09-24 06:30:00,0

2018-09-24 06:40:00,0

2018-09-24 06:50:00,0

2018-09-24 07:00:00,0

2018-09-24 07:10:00,0

2018-09-24 07:20:00,0

2018-09-24 07:30:00,0

2018-09-24 07:40:00,1.20097

2018-09-24 07:50:00,3.11488

2018-09-24 08:00:00,3.673

2018-09-24 08:10:00,3.91508

2018-09-24 08:20:00,3.9947

2018-09-24 08:30:00,4.01563

2018-09-24 08:40:00,3.69953

2018-09-24 08:50:00,3.32603

2018-09-24 09:00:00,3.10931

2018-09-24 09:10:00,3.01192

2018-09-24 09:20:00,2.97988

2018-09-24 09:30:00,2.97436

2018-09-24 09:40:00,0

2018-09-24 09:50:00,0

2018-09-24 10:00:00,0

2018-09-24 10:10:00,0

2018-09-24 10:20:00,0

2018-09-24 10:30:00,0

2018-09-24 10:40:00,0

2018-09-24 10:50:00,0

2018-09-24 11:00:00,0

2018-09-24 11:10:00,0

2018-09-24 11:20:00,0

2018-09-24 11:30:00,0

2018-09-24 11:40:00,0

2018-09-24 11:50:00,0

2018-09-24 12:00:00,0

2018-09-24 12:10:00,0

2018-09-24 12:20:00,0

2018-09-24 12:30:00,0

2018-09-24 12:40:00,0

2018-09-24 12:50:00,0

2018-09-24 13:00:00,0

2018-09-24 13:10:00,0

2018-09-24 13:20:00,0

2018-09-24 13:30:00,0

2018-09-24 13:40:00,0

2018-09-24 13:50:00,0

2018-09-24 14:00:00,0

2018-09-24 14:10:00,0

2018-09-24 14:20:00,0

2018-09-24 14:30:00,0

2018-09-24 14:40:00,0

2018-09-24 14:50:00,0

2018-09-24 15:00:00,0

2018-09-24 15:10:00,0

2018-09-24 15:20:00,0

2018-09-24 15:30:00,0

2018-09-24 15:40:00,0

2018-09-24 15:50:00,0

2018-09-24 16:00:00,0

2018-09-24 16:10:00,0

2018-09-24 16:20:00,0

2018-09-24 16:30:00,0

2018-09-24 16:40:00,0

2018-09-24 16:50:00,0

2018-09-24 17:00:00,0

2018-09-24 17:10:00,0

2018-09-24 17:20:00,0

2018-09-24 17:30:00,0

2018-09-24 17:40:00,0

2018-09-24 17:50:00,0

2018-09-24 18:00:00,0

2018-09-24 18:10:00,0

2018-09-24 18:20:00,0

2018-09-24 18:30:00,0

2018-09-24 18:40:00,0

2018-09-24 18:50:00,0

2018-09-24 19:00:00,0

2018-09-24 19:10:00,0

2018-09-24 19:20:00,0

2018-09-24 19:30:00,0

2018-09-24 19:40:00,0

2018-09-24 19:50:00,0

2018-09-24 20:00:00,0

2018-09-24 20:10:00,0

2018-09-24 20:20:00,0

2018-09-24 20:30:00,0

2018-09-24 20:40:00,0

2018-09-24 20:50:00,0

2018-09-24 21:00:00,0

2018-09-24 21:10:00,0

2018-09-24 21:20:00,0

2018-09-24 21:30:00,0

2018-09-24 21:40:00,0

2018-09-24 21:50:00,0

2018-09-24 22:00:00,0

2018-09-24 22:10:00,0

2018-09-24 22:20:00,0

2018-09-24 22:30:00,0

2018-09-24 22:40:00,0

2018-09-24 22:50:00,0

2018-09-24 23:00:00,0

2018-09-24 23:10:00,0

2018-09-24 23:20:00,0

2018-09-24 23:30:00,0

2018-09-24 23:40:00,0

2018-09-24 23:50:00,0

2018-09-25 00:00:00,0

2018-09-25 00:10:00,0

2018-09-25 00:20:00,0

2018-09-25 00:30:00,0

2018-09-25 00:40:00,0

2018-09-25 00:50:00,0

